y,Ne,Nd,Pe,Pd+,Te,Td+,Td,NVd+,NVd
3.486328125,7.912132792522525e+18,15160157785666.152,22.745641781145824,71.82480872376765,17.942965987075397,56.65921074551809,56.43354885946823,8.700687801191189e+16,-5047740750512777.0
3.505859375,7.919219548295577e+18,15200918209504.496,22.745812220811,71.82463816950262,17.927043506797038,56.60837309637927,56.38280055850529,8.74565076348594e+16,-5074153229381266.0
3.525390625,7.926334065018402e+18,15241933401935.934,22.745983426162827,71.82446685038323,17.9110873699467,56.55742766516462,56.33194798076025,8.790988272322059e+16,-5100789312594606.0
3.544921875,7.933476535716531e+18,15283205794665.701,22.74615540329429,71.82429476032057,17.89509740396977,56.50637389702984,56.28099055248682,8.836706202454386e+16,-5127652622892735.0
3.564453125,7.940647155347097e+18,15324737854771.414,22.746328158367124,71.82412189315767,17.879073434903813,56.4552112325838,56.22992769745151,8.882810511308973e+16,-5154746836110535.0
3.583984375,7.947846120824112e+18,15366532085299.059,22.746501697612814,71.82394824266862,17.863015287362714,56.40393910783721,56.178758836859224,8.929307241457144e+16,-5182075682863748.0
3.603515625,7.955073631044139e+18,15408591025873.602,22.746676027333624,71.82377380255761,17.846922784520757,56.3525569541508,56.12748338927879,8.976202523239715e+16,-5209642950264384.0
3.623046875,7.962329886912377e+18,15450917253325.055,22.746851153903584,71.82359856645773,17.830795748096325,56.301064198182495,56.07610077056815,9.023502577418362e+16,-5237452483668126.0
3.642578125,7.969615091369169e+18,15493513382329.986,22.747027083769577,71.82342252793015,17.81463399833546,56.249460261834166,56.02461039379922,9.071213717878042e+16,-5265508188455872.0
3.662109375,7.976929449416957e+18,15536382066069.066,22.747203823452402,71.8232456804629,17.79843735399515,56.19774456219722,55.97301166918256,9.119342354417248e+16,-5293814031851821.0
3.681640625,7.984273168147672e+18,15579525996901.19,22.747381379547882,71.82306801747002,17.782205632326377,56.14591651149774,55.92130400399136,9.167894995708938e+16,-5322374044780211.0
3.701171875,7.991646456770549e+18,15622947907054.307,22.74755975872792,71.8228895322901,17.765938649056935,56.09397551704053,55.86948680248521,9.216878252235176e+16,-5351192323762780.0
3.720703125,7.999049526640447e+18,15666650569333.73,22.74773896774169,71.82271021818563,17.749636218373972,56.04192098115271,55.81755946583306,9.266298839315446e+16,-5380273032859155.0
3.740234375,8.006482591286596e+18,15710636797848.258,22.747919013416734,71.82253006834144,17.733298152906304,55.989752301125975,55.76552139203551,9.316163580253811e+16,-5409620405652123.0
3.759765625,8.013945866441833e+18,15754909448754.564,22.748099902660158,71.82234907586378,17.716924263706453,55.937468869158586,55.71337197584643,9.36647940949705e+16,-5439238747279797.0
3.779296875,8.021439570072335e+18,15799471421020.611,22.748281642459794,71.82216723377911,17.70051436023243,55.88507007229604,55.661110608693484,9.417253375883053e+16,-5469132436516619.0
3.798828125,8.028963922407826e+18,15844325657208.324,22.748464239885436,71.82198453503277,17.684068250329233,55.832555292371076,55.6087366785978,9.468492645934867e+16,-5499305927905007.0
3.818359375,8.036519145972314e+18,15889475144276.43,22.74864770209004,71.82180097248788,17.667585740210107,55.77992390594277,55.556249570092305,9.520204507223614e+16,-5529763753939554.0
3.837890625,8.044105465615328e+18,15934922914403.668,22.748832036311004,71.82161653892403,17.651066634437477,55.727175284234654,55.50364866413888,9.572396371803488e+16,-5560510527305420.0
3.857421875,8.051723108543673e+18,15980672045833.373,22.749017249871436,71.82143122703602,17.63451073590366,55.67430879307207,55.450933338044074,9.625075779721128e+16,-5591550943172762.0
3.876953125,8.059372304353746e+18,16026725663739.78,22.74920335018142,71.82124502943249,17.61791784581122,55.621323792818366,55.398102965373155,9.678250402504758e+16,-5622889781548634.0
3.896484375,8.06705328506439e+18,16073086941116.87,22.749390344739417,71.82105793863477,17.60128776365307,55.56821963831028,55.34515691586262,9.73192804686065e+16,-5654531909687994.0
3.916015625,8.074766285150292e+18,16119759099690.223,22.749578241133552,71.8208699470754,17.584620287192294,55.51499567879233,55.29209455533069,9.786116658447434e+16,-5686482284565150.0
3.935546875,8.082511541575983e+18,16166745410852.893,22.749767047043044,71.8206810470969,17.56791521244161,55.46165125785018,55.23891524558594,9.840824325769626e+16,-5718745955407153.0
3.955078125,8.090289293830387e+18,16214049196625.703,22.749956770239596,71.82049123095034,17.551172333642562,55.408185713343,55.18561834433362,9.896059284236862e+16,-5751328066290079.0
3.974609375,8.098099783961975e+18,16261673830644.582,22.75014741858881,71.82030049079395,17.5343914432444,55.35459837733487,55.1322032050782,9.951829920276547e+16,-5784233858797767.0
3.994140625,8.105943256614538e+18,16309622739350.889,22.75033900005168,71.82010881869164,17.5175723318826,55.30088857602489,55.0786691767484,1.0008144775630922e+17,-5817468674720789.0
4.013671875,8.11381995906356e+18,16357899402909.549,22.750531522686067,71.81991620661168,17.50071478835711,55.24705562967668,55.025015603788006,1.0065012551823611e+17,-5851037958687012.0
4.033203125,8.121730141253229e+18,16406507356017.67,22.75072499464823,71.8197226464251,17.483818599610228,55.193098852546264,54.97124182644891,1.0122442114768523e+17,-5884947260993504.0
4.052734375,8.129674055834071e+18,16455450189099.2,22.75091942419429,71.81952812990414,17.466883550704136,55.139017552809236,54.91734718052251,1.018044249934076e+17,-5919202240714178.0
4.072265625,8.137651958201257e+18,16504731549493.047,22.751114819681824,71.8193326487205,17.4499094247981,55.08481103248656,54.86333099712915,1.0239022913887046e+17,-5953808668785985.0
4.091796875,8.145664106533581e+18,16554355142602.197,22.751311189571453,71.81913619444396,17.432896003125357,55.03047858736943,54.80919260261172,1.029819274482828e+17,-5988772431110199.0
4.111328125,8.153710761833106e+18,16604324733072.865,22.751508542428418,71.81893875854041,17.415843064969533,54.97601950694271,54.754931318427445,1.0357961561208878e+17,-6024099531728429.0
4.130859375,8.161792187965549e+18,16654644146004.836,22.75170688692433,71.8187403323706,17.39875038764085,54.92143307430745,54.700546461036524,1.0418339119458757e+17,-6059796096075064.0
4.150390625,8.169908651701356e+18,16705317268194.246,22.751906231838817,71.81854090718826,17.3816177464518,54.86671856610188,54.646037341788364,1.0479335368413856e+17,-6095868374308855.0
4.169921875,8.178060422757527e+18,16756348049409.582,22.752106586061373,71.81834047413878,17.364444914692577,54.8118752524215,54.591403266804726,1.0540960454718602e+17,-6132322744758808.0
4.189453125,8.186247773840186e+18,16807740503700.287,22.752307958593125,71.81813902425745,17.347231663606024,54.75690239673762,54.536643536859685,1.060322472877595e+17,-6169165717335368.0
4.208984375,8.19447098068791e+18,16859498710743.09,22.752510358548687,71.81793654846798,17.329977762362237,54.701799255814734,54.48175744725706,1.0666138751104475e+17,-6206403937034928.0
4.228515625,8.202730322115779e+18,16911626817222.477,22.752713795157945,71.81773303758041,17.312682978032747,54.64656507962664,54.42674428770462,1.0729713298890957e+17,-6244044187635099.0
4.248046875,8.211026080060233e+18,16964129038248.215,22.75291827776783,71.81752848228898,17.295347075564315,54.59119911127108,54.37160334218528,1.0793959372140507e+17,-6282093395416104.0
4.267578125,8.219358539624721e+18,17017009658810.986,22.75312381584411,71.81732287316999,17.277969817752272,54.53570058688311,54.316333888825454,1.085888819935334e+17,-6320558632950772.0
4.287109375,8.227727989126214e+18,17070273035276.732,22.753330418973352,71.81711620067983,17.260550965213465,54.48006873554708,54.26093519976032,1.092451124304946e+17,-6359447122969656.0
4.306640625,8.236134720142583e+18,17123923596920.84,22.75353809686497,71.8169084551533,17.243090276358767,54.424302779207125,54.20540654099646,1.0990840205602682e+17,-6398766242300681.0
4.326171875,8.244579027560867e+18,17177965847503.166,22.753746859353342,71.81669962680189,17.225587507365123,54.36840193257634,54.14974717227147,1.1057887035936494e+17,-6438523525882086.0
4.345703125,8.253061209626409e+18,17232404366884.93,22.753956716399962,71.81648970571197,17.20804241214716,54.31236540304419,54.09395634691121,1.1125663937077605e+17,-6478726670847265.0
4.365234375,8.261581567992825e+18,17287243812688.234,22.75416767809548,71.81627868184268,17.19045474232835,54.25619239058297,54.038033311684416,1.1194183373852632e+17,-6519383540680045.0
4.384765625,8.27014040777288e+18,17342488921999.594,22.754379754661667,71.816066545023,17.17282424721166,54.199882087651986,53.98197730665508,1.126345808002799e+17,-6560502169438980.0
4.404296875,8.278738037590297e+18,17398144513118.09,22.75459295645348,71.81585328494943,17.15515067374981,54.143433679100895,53.925787565032756,1.1333501064542469e+17,-6602090766049010.0
4.423828125,8.287374769632589e+18,17454215487349.504,22.754807293961278,71.8156388911835,17.137433766514913,54.08684634207088,53.86946331302117,1.1404325617377474e+17,-6644157718659134.0
4.443359375,8.296050919704966e+18,17510706830847.125,22.755022777813377,71.81542335315059,17.11967326766775,54.0301192458946,53.813003769665194,1.1475945316560853e+17,-6686711599064734.0
4.462890625,8.304766807285272e+18,17567623616500.475,22.755239418778707,71.81520666013856,17.101868916926456,53.973251551994245,53.75640814669661,1.1548374037528478e+17,-6729761167193725.0
